stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"3311","3311","Fouillard","Thorigné-Fouillard","48.1606178072","-1.5854605624","","","","","","1"
"3312","3312","Juteauderies","Thorigné-Fouillard","48.1629340400","-1.5791815677","","","","","","1"
"3313","3313","Bocage","Thorigné-Fouillard","48.1591688414","-1.5797981987","","","","","","1"
"3314","3314","Anne de Bretagne","Thorigné-Fouillard","48.1560335507","-1.5806076428","","","","","","1"
"3315","3315","Thorigné Mairie","Thorigné-Fouillard","48.1536062989","-1.5797679384","","","","","","1"
"3316","3316","Village Collectivités","Thorigné-Fouillard","48.1321598338","-1.5963666334","","","","","","1"
"3317","3317","Pâtis du Moulinet","Thorigné-Fouillard","48.1410940834","-1.5736515308","","","","","","2"
"3318","3318","Pâtis du Moulinet","Thorigné-Fouillard","48.1409114271","-1.5735019867","","","","","","2"
"3319","3319","Pâtis du Moulinet","Thorigné-Fouillard","48.1416646290","-1.5773570571","","","","","","2"
"3320","3320","Pâtis du Moulinet","Thorigné-Fouillard","48.1418567679","-1.5773968224","","","","","","2"
"3321","3321","Fouillard","Thorigné-Fouillard","48.1604536444","-1.5870592715","","","","","","2"
"3322","3322","Curien","Thorigné-Fouillard","48.1493280453","-1.5775272728","","","","","","1"
"3323","3323","Curien","Thorigné-Fouillard","48.1492620864","-1.5770586350","","","","","","1"
"3401","3401","Parc des Sports","Nouvoitou","48.0413369555","-1.5534054009","","","","","","1"
"3402","3402","Langlois","Nouvoitou","48.0408797270","-1.5497780897","","","","","","1"
"3403","3403","Chêne Centenaire","Nouvoitou","48.0402031732","-1.5420022874","","","","","","1"
"3404","3404","Menault","Nouvoitou","48.0413082047","-1.5446190502","","","","","","1"
"3405","3405","Eclosel","Nouvoitou","48.0445803836","-1.5616210335","","","","","","2"
"3406","3406","Eclosel","Nouvoitou","48.0443779843","-1.5614700151","","","","","","2"
"3407","3407","Grée Barel","Nouvoitou","48.0423590672","-1.5497542397","","","","","","2"
"3408","3408","Chêne Centenaire","Nouvoitou","48.0404309837","-1.5419079146","","","","","","1"
"3409","3409","Menault","Nouvoitou","48.0413677886","-1.5451665805","","","","","","1"
"3410","3410","Langlois","Nouvoitou","48.0406569793","-1.5501036798","","","","","","1"
"3411","3411","Crotigné","Nouvoitou","48.0313665418","-1.5583557374","","","","","","2"
"3412","3412","La Croix de l'Epine","Nouvoitou","48.0293303074","-1.5643025034","","","","","","2"
"3413","3413","La Drouais","Nouvoitou","48.0240658719","-1.5732625708","","","","","","2"
"3414","3414","La Jaunais","Saint-Armel","48.0131620859","-1.5706050455","","","","","","2"
"3415","3415","La Jaille","Saint-Armel","48.0125823625","-1.5573055282","","","","","","2"
"3416","3416","Le Petit Beauvais","Nouvoitou","48.0119364058","-1.5459000987","","","","","","2"
"3417","3417","Epron","Nouvoitou","48.0150777676","-1.5395716105","","","","","","2"
"3418","3418","Le Tertronais","Nouvoitou","48.0218330200","-1.5472502299","","","","","","2"
"3419","3419","L'Ourmais","Nouvoitou","48.0289851807","-1.5514004421","","","","","","2"
"3500","3500","Silandière","Montgermont","48.1639687576","-1.7317518840","","","","","","2"
"3501","3501","Fougerolle","Montgermont","48.1570893640","-1.7233075930","","","","","","1"
"3502","3502","Pierre Texier","Montgermont","48.1556550042","-1.7206144852","","","","","","1"
"3503","3503","Montgermont Mairie","Montgermont","48.1557395579","-1.7165404949","","","","","","1"
"3504","3504","Courtines","Montgermont","48.1572264765","-1.7144466960","","","","","","1"
"3505","3505","Belle Epine","Montgermont","48.1553037804","-1.7108950316","","","","","","1"
"3506","3506","Décoparc","Montgermont","48.1529869348","-1.7065809277","","","","","","1"
"3507","3507","Vizeule","Montgermont","48.1489177315","-1.7041081481","","","","","","1"
"3508","3508","Vizeule","Montgermont","48.1483815379","-1.7036133203","","","","","","2"
"3509","3509","Métrie","Montgermont","48.1530054658","-1.7088776656","","","","","","1"
"3510","3510","Belle Epine","Montgermont","48.1555578159","-1.7107425867","","","","","","1"
"3511","3511","Courtines","Montgermont","48.1573731640","-1.7145883157","","","","","","1"
"3512","3512","Montgermont Mairie","Montgermont","48.1556442955","-1.7167079285","","","","","","1"
"3513","3513","Pierre Texier","Montgermont","48.1557227715","-1.7207480784","","","","","","1"
"3514","3514","Fougerolle","Montgermont","48.1572212864","-1.7233057540","","","","","","2"
"3515","3515","Silandière","Montgermont","48.1627585670","-1.7305757191","","","","","","2"
"3516","3516","Décoparc","Montgermont","48.1543873333","-1.7072163827","","","","","","1"
"3601","3601","La Renardière","Parthenay-de-Bretagne","48.1834710663","-1.8356940742","","","","","","2"
"3602","3602","Parthenay Mairie","Parthenay-de-Bretagne","48.1920027795","-1.8312090617","","","","","","1"
"3603","3603","Clos des Tilleuls","Parthenay-de-Bretagne","48.1916377457","-1.8271210841","","","","","","2"
"3604","3604","La Noë","Parthenay-de-Bretagne","48.1912814295","-1.8246289372","","","","","","1"
"3605","3605","Placis de la Touche","Parthenay-de-Bretagne","48.1899819258","-1.8208450360","","","","","","2"
"3606","3606","Le Reuvre","Parthenay-de-Bretagne","48.1864047515","-1.8166412152","","","","","","2"
"3611","3611","Le Reuvre","Parthenay-de-Bretagne","48.1864127042","-1.8164511017","","","","","","2"
"3612","3612","Placis de la Touche","Parthenay-de-Bretagne","48.1899493830","-1.8201755609","","","","","","2"
"3613","3613","La Noë","Parthenay-de-Bretagne","48.1912973558","-1.8243004420","","","","","","1"
"3614","3614","Clos des Tilleuls","Parthenay-de-Bretagne","48.1918217464","-1.8278403802","","","","","","1"
"3615","3615","Parthenay Mairie","Parthenay-de-Bretagne","48.1921037464","-1.8314320630","","","","","","1"
"3616","3616","La Renardière","Parthenay-de-Bretagne","48.1833788706","-1.8360865191","","","","","","2"
"3617","3617","Parthenay Fontaine","Parthenay-de-Bretagne","48.1937615913","-1.8322136872","","","","","","1"
"3705","3705","Saint-Gilles Centre","Saint-Gilles","48.1529795082","-1.8298056131","","","","","","2"
"3707","3707","Pont aux Moines","Saint-Gilles","48.1506828695","-1.8252789894","","","","","","1"
"3708","3708","Vigne","Saint-Gilles","48.1528011256","-1.8206784538","","","","","","1"
"3709","3709","Fouaye","Saint-Gilles","48.1529524462","-1.8092287187","","","","","","2"
"3710","3710","Fouaye","Saint-Gilles","48.1536261273","-1.8105383093","","","","","","2"
"3711","3711","Vigne","Saint-Gilles","48.1541516121","-1.8199883511","","","","","","1"
"3712","3712","Pont aux Moines","Saint-Gilles","48.1507136265","-1.8247905450","","","","","","1"
"3714","3714","Saint-Gilles Centre","Saint-Gilles","48.1525219464","-1.8297727089","","","","","","1"
"3715","3715","Clos des Cerisiers","Saint-Gilles","48.1537447818","-1.8340341839","","","","","","1"
"3717","3717","Maison Neuve","Saint-Gilles","48.1539854881","-1.8376000230","","","","","","1"
"3723","3723","Maison Neuve","Saint-Gilles","48.1540603430","-1.8378146735","","","","","","1"
"3724","3724","Clos des Cerisiers","Saint-Gilles","48.1538434233","-1.8340416223","","","","","","1"
"3732","3732","Ile des Bois","Saint-Gilles","48.1493297022","-1.8390241284","","","","","","1"
"3751","3751","ZI Ouest","Vezin-le-Coquet","48.1074308083","-1.7392812620","","","","","","1"
"3752","3752","Trois Marches","Vezin-le-Coquet","48.1047036905","-1.7390088564","","","","","","1"
"3753","3753","Trois Marches","Vezin-le-Coquet","48.1057504643","-1.7400143132","","","","","","1"
"3754","3754","Haie de Terre","Vezin-le-Coquet","48.1209100227","-1.7724664784","","","","","","2"
"3755","3755","Vallée","Vezin-le-Coquet","48.1202107816","-1.7654174518","","","","","","1"
"3756","3756","Lion d'Or","Vezin-le-Coquet","48.1190041878","-1.7609257840","","","","","","1"
"3757","3757","Vezin Centre","Vezin-le-Coquet","48.1188699775","-1.7568327686","","","","","","1"
"3758","3758","Tertre","Vezin-le-Coquet","48.1183335926","-1.7424410430","","","","","","2"
"3759","3759","Champ Noël","Vezin-le-Coquet","48.1176112058","-1.7313769307","","","","","","2"
"3760","3760","Champ Noël","Vezin-le-Coquet","48.1177652574","-1.7312205293","","","","","","2"
"3761","3761","Tertre","Vezin-le-Coquet","48.1184182743","-1.7414006234","","","","","","2"
"3762","3762","Vezin Centre","Vezin-le-Coquet","48.1192299671","-1.7554991975","","","","","","1"
"3763","3763","Lion d'Or","Vezin-le-Coquet","48.1192393681","-1.7612731947","","","","","","1"
"3764","3764","Vallée","Vezin-le-Coquet","48.1204016009","-1.7655848422","","","","","","1"
"3765","3765","Haie de Terre","Vezin-le-Coquet","48.1210230118","-1.7717572804","","","","","","2"
"3766","3766","Trois Marches","Vezin-le-Coquet","48.1049979051","-1.7406239474","","","","","","1"
"3768","3768","Marais","Vezin-le-Coquet","48.1042188893","-1.7358941200","","","","","","1"
"3769","3769","Marais","Vezin-le-Coquet","48.1041692520","-1.7360359099","","","","","","1"
"3770","3770","Champs Bleus","Vezin-le-Coquet","48.1190108227","-1.7496011523","","","","","","1"
"3771","3771","Champs Bleus","Vezin-le-Coquet","48.1191603944","-1.7498638413","","","","","","1"
"3772","3772","ZI Ouest","Vezin-le-Coquet","48.1072806188","-1.7388708012","","","","","","1"
"3801","3801","Centre de Loisirs","Bourgbarré","47.9901415185","-1.6138547400","","","","","","1"
"3802","3802","Bourgbarré Mairie","Bourgbarré","47.9949259003","-1.6142326517","","","","","","1"
"3803","3803","La Motte","Bourgbarré","47.9960453202","-1.6174507897","","","","","","1"
"3804","3804","La Basse Erable","Bourgbarré","47.9951829865","-1.6242342419","","","","","","2"
"3805","3805","Perelle","Bourgbarré","47.9945760239","-1.6315021538","","","","","","2"
"3806","3806","Perelle","Bourgbarré","47.9943989534","-1.6313654507","","","","","","2"
"3807","3807","La Basse Erable","Bourgbarré","47.9950941351","-1.6237348579","","","","","","2"
"3808","3808","La Motte","Bourgbarré","47.9959429587","-1.6174645391","","","","","","1"
"3809","3809","Bourgbarré Mairie","Bourgbarré","47.9947273183","-1.6141379233","","","","","","1"
"3810","3810","Moc Souris","Bourgbarré","47.9600378199","-1.6323936445","","","","","","2"
"3811","3811","Sept Fours","Bourgbarré","47.9593318910","-1.6372673909","","","","","","2"
"3812","3812","Sept Fours","Bourgbarré","47.9596135569","-1.6369779636","","","","","","2"
"3814","3814","Rue de Rennes","Bourgbarré","47.9976859338","-1.6191870003","","","","","","2"
"3815","3815","Rue de Rennes","Bourgbarré","47.9974663068","-1.6187951287","","","","","","2"
"3816","3816","Launay Garnier","Bourgbarré","48.0007584621","-1.5943608665","","","","","","1"
"3817","3817","Launay Garnier","Bourgbarré","48.0009121536","-1.5947437906","","","","","","1"
"3851","3851","Mordelles Pâtis","Mordelles","48.0745824275","-1.8537232021","","","","","","1"
"3852","3852","Mordelles Eglise","Mordelles","48.0719560256","-1.8498290165","","","","","","1"
"3853","3853","Mordelles Mairie","Mordelles","48.0737182431","-1.8462817595","","","","","","1"
"3854","3854","Mordelles Lilas","Mordelles","48.0758077605","-1.8421525855","","","","","","1"
"3855","3855","Gretay","Mordelles","48.0776682994","-1.8374220112","","","","","","1"
"3856","3856","Croix Ignon","Mordelles","48.0813181684","-1.8266162803","","","","","","2"
"3857","3857","Grande Fontaine","Mordelles","48.0839544443","-1.8135681120","","","","","","2"
"3858","3858","Vivier des Bois","Mordelles","48.0882297615","-1.7986706651","","","","","","2"
"3859","3859","Vivier des Bois","Mordelles","48.0881060011","-1.7999661212","","","","","","2"
"3860","3860","Grande Fontaine","Mordelles","48.0836712286","-1.8158198674","","","","","","2"
"3861","3861","Croix Ignon","Mordelles","48.0813918202","-1.8270268426","","","","","","2"
"3862","3862","Gretay","Mordelles","48.0778362131","-1.8373765650","","","","","","1"
"3863","3863","Mordelles Lilas","Mordelles","48.0756036942","-1.8428269254","","","","","","1"
"3864","3864","Mordelles Mairie","Mordelles","48.0735583790","-1.8468839653","","","","","","1"
"3865","3865","Mordelles Eglise","Mordelles","48.0718826514","-1.8502400225","","","","","","1"
"3869","3869","Mordelles Pâtis","Mordelles","48.0739242898","-1.8537195193","","","","","","1"
"3880","3880","Morvan Lebesque","Mordelles","48.0714650058","-1.8411108720","","","","","","2"
"3881","3881","Saint-Yves","Mordelles","48.0735661246","-1.8517117779","","","","","","2"
"3901","3901","Bois Esnault","Pont-Péan","47.9999089439","-1.6969679400","","","","","","1"
"3902","3902","Caliorne","Pont-Péan","48.0065052839","-1.6984698422","","","","","","1"
"3903","3903","Mouton Blanc","Pont-Péan","48.0106491715","-1.7008852747","","","","","","1"
"3904","3904","Chemin Vert","Pont-Péan","48.0129349499","-1.7029757108","","","","","","1"
"3905","3905","Pont-Péan Mairie","Pont-Péan","48.0106040831","-1.7070050885","","","","","","1"
"3906","3906","Rivaudière","Pont-Péan","48.0136305106","-1.7075884165","","","","","","1"
"3907","3907","Fontaine Blanche","Pont-Péan","48.0162782672","-1.7056385882","","","","","","1"
"3908","3908","Renaissance","Pont-Péan","48.0199254632","-1.7069347490","","","","","","1"
"3909","3909","Renaissance","Pont-Péan","48.0198604376","-1.7071225157","","","","","","1"
"3910","3910","Fontaine Blanche","Pont-Péan","48.0169587799","-1.7052452826","","","","","","1"
"3911","3911","Rivaudière","Pont-Péan","48.0136896461","-1.7077043806","","","","","","1"
"3912","3912","Pont-Péan Mairie","Pont-Péan","48.0107720046","-1.7063937262","","","","","","1"
"3913","3913","Chemin Vert","Pont-Péan","48.0130004739","-1.7030930227","","","","","","1"
"3914","3914","Mouton Blanc","Pont-Péan","48.0103544804","-1.7011407355","","","","","","1"
"3915","3915","Caliorne","Pont-Péan","48.0061450728","-1.6985428519","","","","","","1"
"3924","3924","Bois Esnault","Pont-Péan","48.0000076087","-1.6967694464","","","","","","2"
"3951","3951","Cropy","Saint-Sulpice-la-Forêt","48.2252123716","-1.5704087322","","","","","","1"
"3952","3952","Chesnais","Saint-Sulpice-la-Forêt","48.2232605935","-1.5763517870","","","","","","1"
"3953","3953","Bourg","Saint-Sulpice-la-Forêt","48.2179074251","-1.5814566282","","","","","","1"
"3954","3954","Terrain des Sports","Saint-Sulpice-la-Forêt","48.2147499003","-1.5865014658","","","","","","1"
"3955","3955","Tronchay","Saint-Sulpice-la-Forêt","48.2116878788","-1.5908092272","","","","","","1"
"3956","3956","Oliverie","Saint-Sulpice-la-Forêt","48.1998441268","-1.5975642331","","","","","","2"
"3957","3957","Oliverie","Saint-Sulpice-la-Forêt","48.1975346304","-1.5992472867","","","","","","2"
"3958","3958","Lande Saint Denis","Saint-Sulpice-la-Forêt","48.2031759737","-1.5950000294","","","","","","2"
"3959","3959","Tronchay","Saint-Sulpice-la-Forêt","48.2117712384","-1.5905090767","","","","","","1"
"3960","3960","Terrain des Sports","Saint-Sulpice-la-Forêt","48.2146370650","-1.5868929512","","","","","","1"
"3961","3961","Bourg","Saint-Sulpice-la-Forêt","48.2177523535","-1.5813628649","","","","","","1"
"3962","3962","Chesnais","Saint-Sulpice-la-Forêt","48.2231261706","-1.5766792152","","","","","","1"
"3964","3964","Lande Saint Denis","Saint-Sulpice-la-Forêt","48.2037593562","-1.5947683681","","","","","","2"
"4001","4001","Timonière","Acigné","48.1370428425","-1.5263351012","","","","","","1"
"4002","4002","Verdaudais","Acigné","48.1369049185","-1.5331370787","","","","","","1"
"4003","4003","Acigné Mairie","Acigné","48.1342417988","-1.5348012585","","","","","","1"
"4004","4004","Foyer","Acigné","48.1339581195","-1.5377911714","","","","","","1"
"4006","4006","Pont d'Ohin","Acigné","48.1372728263","-1.5498136365","","","","","","1"
"4007","4007","Boulais","Acigné","48.1390940230","-1.5587438472","","","","","","1"
"4008","4008","Boulais","Acigné","48.1395035207","-1.5614712664","","","","","","1"
"4009","4009","Pont d'Ohin","Acigné","48.1368157265","-1.5484475746","","","","","","1"
"4010","4010","Lande","Acigné","48.1346322603","-1.5421416554","","","","","","1"
"4011","4011","Foyer","Acigné","48.1338696806","-1.5375458358","","","","","","1"
"4012","4012","Acigné Mairie","Acigné","48.1341508690","-1.5347048100","","","","","","1"
"4013","4013","Verdaudais","Acigné","48.1372460734","-1.5328289138","","","","","","1"
"4018","4018","Lande","Acigné","48.1340208932","-1.5404467796","","","","","","1"
"4019","4019","Botrel","Acigné","48.1406496917","-1.5274788346","","","","","","1"
"4020","4020","Botrel","Acigné","48.1401663176","-1.5273511347","","","","","","1"
"4053","4053","Métairie","La Chapelle-des-Fougeretz","48.1795104668","-1.7292013699","","","","","","1"
"4054","4054","Mairie","La Chapelle-des-Fougeretz","48.1771080748","-1.7322070653","","","","","","1"
"4055","4055","Viennais","La Chapelle-des-Fougeretz","48.1741108746","-1.7352039009","","","","","","1"
"4056","4056","Sénestrais","La Chapelle-des-Fougeretz","48.1701598674","-1.7361881430","","","","","","1"
"4057","4057","Sénestrais","La Chapelle-des-Fougeretz","48.1704013017","-1.7362045807","","","","","","1"
"4058","4058","Viennais","La Chapelle-des-Fougeretz","48.1739905136","-1.7351776936","","","","","","1"
"4059","4059","Mairie","La Chapelle-des-Fougeretz","48.1766897635","-1.7327566578","","","","","","1"
"4060","4060","Métairie","La Chapelle-des-Fougeretz","48.1792707910","-1.7292987470","","","","","","1"
"4062","4062","La Brosse","La Chapelle-des-Fougeretz","48.1767489121","-1.7220963723","","","","","","1"
"4066","4066","Quatre Vents","La Chapelle-des-Fougeretz","48.1685938296","-1.7429829570","","","","","","2"
"4067","4067","Quatre Vents","La Chapelle-des-Fougeretz","48.1689761924","-1.7425103356","","","","","","2"
"4069","4069","Besneraie","La Chapelle-des-Fougeretz","48.1831286553","-1.7260013810","","","","","","1"
"4070","4070","Besneraie","La Chapelle-des-Fougeretz","48.1830160813","-1.7263857329","","","","","","2"
"4101","4101","Corps-Nuds Gare","Corps-Nuds","47.9850252658","-1.5763723131","","","","","","2"
"4102","4102","Huberdières","Corps-Nuds","47.9823929680","-1.5808170240","","","","","","2"
"4103","4103","Place de Kildare","Corps-Nuds","47.9777943046","-1.5850333815","","","","","","1"
"4104","4104","Corps-Nuds Mairie","Corps-Nuds","47.9793926647","-1.5878335902","","","","","","1"
"4105","4105","Chêne Hervé","Corps-Nuds","47.9820525981","-1.5882484897","","","","","","1"
"4108","4108","Chêne Hervé","Corps-Nuds","47.9818974099","-1.5884613720","","","","","","2"
"4109","4109","Corps-Nuds Mairie","Corps-Nuds","47.9790101366","-1.5878931827","","","","","","1"
"4110","4110","Place de Kildare","Corps-Nuds","47.9777191261","-1.5855072855","","","","","","1"
"4111","4111","Huberdières","Corps-Nuds","47.9825671947","-1.5802775576","","","","","","2"
"4112","4112","Corps-Nuds Gare","Corps-Nuds","47.9853021553","-1.5760268337","","","","","","2"
"4151","4151","Anjou","Brécé","48.1098644823","-1.4811031806","","","","","","1"
"4152","4152","Mainguère","Brécé","48.1089975841","-1.4784797872","","","","","","1"
"4153","4153","Saules","Brécé","48.1071270101","-1.4791355727","","","","","","1"
"4154","4154","Provence","Brécé","48.1075159188","-1.4829346070","","","","","","1"
"4155","4155","Destiers","Brécé","48.1076431033","-1.4861645445","","","","","","1"
"4156","4156","Pâtis","Brécé","48.1094452327","-1.5031744661","","","","","","2"
"4157","4157","Pâtis","Brécé","48.1092649087","-1.5031978633","","","","","","1"
"4158","4158","Destiers","Brécé","48.1075345652","-1.4861184953","","","","","","1"
"4159","4159","Provence","Brécé","48.1074626598","-1.4825712079","","","","","","2"
"4160","4160","Saules","Brécé","48.1072912528","-1.4783810475","","","","","","1"
"4161","4161","Mainguère","Brécé","48.1090636065","-1.4782640275","","","","","","1"
"4162","4162","Turbanière","Brécé","48.1084091123","-1.5078069176","","","","","","1"
"4163","4163","Turbanière","Brécé","48.1082393137","-1.5073770902","","","","","","1"
"4201","4201","Croix Blanche","Chavagne","48.0519247422","-1.7976824027","","","","","","1"
"4202","4202","Calvaire","Chavagne","48.0519921454","-1.7906603114","","","","","","1"
"4203","4203","Alfred de Musset","Chavagne","48.0551200248","-1.7900862712","","","","","","1"
"4204","4204","Avenir","Chavagne","48.0539838164","-1.7837615557","","","","","","1"
"4205","4205","Grippay","Chavagne","48.0581997206","-1.7762542214","","","","","","1"
"4206","4206","Mare Doux","Chavagne","48.0632565761","-1.7723118722","","","","","","2"
"4207","4207","Mare Doux","Chavagne","48.0634288619","-1.7724488216","","","","","","2"
"4208","4208","Grippay","Chavagne","48.0577618414","-1.7764496825","","","","","","1"
"4209","4209","Avenir","Chavagne","48.0541151462","-1.7837455662","","","","","","1"
"4210","4210","Alfred de Musset","Chavagne","48.0548848140","-1.7900030927","","","","","","1"
"4211","4211","Calvaire","Chavagne","48.0524380661","-1.7905922575","","","","","","1"
"4252","4252","Rochers","La Chapelle-Thouarault","48.1230111378","-1.8607258327","","","","","","1"
"4253","4253","Piardière","La Chapelle-Thouarault","48.1219393804","-1.8461584920","","","","","","1"
"4254","4254","Grippière","La Chapelle-Thouarault","48.1212853035","-1.8376448205","","","","","","1"
"4255","4255","Grippière","La Chapelle-Thouarault","48.1214299251","-1.8376500723","","","","","","2"
"4256","4256","Piardière","La Chapelle-Thouarault","48.1220373831","-1.8461752664","","","","","","2"
"4257","4257","Rochers","La Chapelle-Thouarault","48.1231223565","-1.8608350119","","","","","","1"
"4264","4264","Place de la Mairie","La Chapelle-Thouarault","48.1230689424","-1.8658993920","","","","","","1"
"4267","4267","Ville aux Archers","La Chapelle-Thouarault","48.1225947407","-1.8683656542","","","","","","1"
"4269","4269","Place de la Mairie","La Chapelle-Thouarault","48.1230987542","-1.8660534647","","","","","","1"
"4270","4270","Ville aux Archers","La Chapelle-Thouarault","48.1226565445","-1.8685541160","","","","","","2"
"4301","4301","Hautière","L'Hermitage","48.1229238928","-1.8216331094","","","","","","2"
"4302","4302","CAT La Hautière","L'Hermitage","48.1188273011","-1.8226716179","","","","","","2"
"4303","4303","L'Hermitage Gare","L'Hermitage","48.1238751513","-1.8177208500","","","","","","1"
"4304","4304","L'Hermitage Centre","L'Hermitage","48.1255782754","-1.8159620812","","","","","","1"
"4305","4305","Village","L'Hermitage","48.1246094923","-1.8115573412","","","","","","1"
"4306","4306","Clairefontaine","L'Hermitage","48.1231634434","-1.8061722423","","","","","","1"
"4307","4307","Clairefontaine","L'Hermitage","48.1235161312","-1.8074481462","","","","","","1"
"4308","4308","Village","L'Hermitage","48.1250582770","-1.8130137431","","","","","","1"
"4310","4310","L'Hermitage Gare","L'Hermitage","48.1237495891","-1.8179920127","","","","","","1"
"4311","4311","Hautière","L'Hermitage","48.1229501673","-1.8208502315","","","","","","1"
"4315","4315","Noë Biche","L'Hermitage","48.1229974134","-1.8025457618","","","","","","1"
"4316","4316","Noë Biche","L'Hermitage","48.1227782683","-1.8011233885","","","","","","1"
"4322","4322","L'Hermitage Centre","L'Hermitage","48.1254474653","-1.8154914734","","","","","","1"
"4351","4351","Parc d'Activités","Saint-Erblon","48.0172697318","-1.6603320321","","","","","","1"
"4352","4352","Champ Mulon","Saint-Erblon","48.0188099279","-1.6575660749","","","","","","1"
"4353","4353","Paul Féval","Saint-Erblon","48.0176538863","-1.6545853486","","","","","","1"
"4354","4354","Paul Féval","Saint-Erblon","48.0176530113","-1.6544013961","","","","","","1"
"4355","4355","Champ Mulon","Saint-Erblon","48.0188298827","-1.6578161946","","","","","","1"
"4356","4356","Croix du Pigeonnet","Saint-Erblon","48.0170755810","-1.6645868458","","","","","","1"
"4357","4357","Croix du Pigeonnet","Saint-Erblon","48.0170627882","-1.6647459679","","","","","","1"
"4358","4358","Croix Faucheux","Saint-Erblon","48.0177319710","-1.6493650382","","","","","","1"
"4359","4359","Leuzières","Saint-Erblon","48.0215370032","-1.6535022984","","","","","","1"
"4360","4360","Leuzières","Saint-Erblon","48.0215466320","-1.6537159268","","","","","","1"
"4361","4361","Croix Faucheux","Saint-Erblon","48.0176913990","-1.6494744200","","","","","","1"
"4362","4362","Alexandre Gilois","Saint-Erblon","48.0161959222","-1.6515173371","","","","","","1"
"4363","4363","Alexandre Gilois","Saint-Erblon","48.0163231346","-1.6513412971","","","","","","1"
"4373","4373","Le Plessix","Saint-Erblon","48.0146730823","-1.6460047286","","","","","","2"
"4379","4379","Collège Saint-Paul","Saint-Erblon","48.0179462978","-1.6604559656","","","","","","2"
"4380","4380","Collège Saint-Paul","Saint-Erblon","48.0178056424","-1.6620170188","","","","","","2"
"4401","4401","Le Verger Eglise","Le Verger","48.0700781094","-1.9323950654","","","","","","2"
"4402","4402","Bouvrais","Le Verger","48.0702406227","-1.9289970736","","","","","","1"
"4403","4403","Bouvrais","Le Verger","48.0700562580","-1.9302729768","","","","","","1"
"4408","4408","Le Verger Eglise","Le Verger","48.0702265810","-1.9323564770","","","","","","2"
"4451","4451","Clairville","Clayes","48.1809912013","-1.8505242413","","","","","","2"
"4452","4452","Croix Simon","Clayes","48.1814192667","-1.8535542072","","","","","","2"
"4453","4453","Clayes Centre","Clayes","48.1760189385","-1.8526095021","","","","","","1"
"4454","4454","Terseul","Clayes","48.1809410792","-1.8447785161","","","","","","2"
"4455","4455","Terseul","Clayes","48.1809069869","-1.8450456986","","","","","","2"
"4457","4457","Clayes Centre","Clayes","48.1762487724","-1.8524785082","","","","","","1"
"4458","4458","Croix Simon","Clayes","48.1823489731","-1.8530672229","","","","","","2"
"4459","4459","La Cour aux Pages","Clayes","48.1781322811","-1.8527796022","","","","","","1"
"4460","4460","La Cour aux Pages","Clayes","48.1780582125","-1.8528531209","","","","","","1"
"4502","4502","Gévezé Mairie","Gévezé","48.2209863176","-1.7887231874","","","","","","1"
"4503","4503","Flume","Gévezé","48.2187039589","-1.7840553592","","","","","","1"
"4504","4504","Flume","Gévezé","48.2181898880","-1.7831495950","","","","","","1"
"4505","4505","Gévezé Mairie","Gévezé","48.2210267558","-1.7881996626","","","","","","1"
"4507","4507","Cheval Blanc","Gévezé","48.2217827359","-1.8023271927","","","","","","1"
"4508","4508","Coualeuc","Gévezé","48.2244822511","-1.8007845356","","","","","","1"
"4509","4509","Coualeuc","Gévezé","48.2246446061","-1.8004493068","","","","","","1"
"4510","4510","Prés Verts","Gévezé","48.2236153515","-1.7936298915","","","","","","1"
"4511","4511","Prés Verts","Gévezé","48.2239777725","-1.7937707374","","","","","","1"
"4551","4551","Saint-Armel Eglise","Saint-Armel","48.0134675861","-1.5909881150","","","","","","1"
"4552","4552","Saint-Armel Gare","Saint-Armel","48.0139064144","-1.5942863305","","","","","","1"
"4553","4553","Lande du Jardin","Saint-Armel","48.0146304554","-1.5983039000","","","","","","1"
"4554","4554","Lande du Jardin","Saint-Armel","48.0147875205","-1.5983826499","","","","","","1"
"4555","4555","Saint-Armel Gare","Saint-Armel","48.0140560580","-1.5943941197","","","","","","1"
"4601","4601","Chevaigné Mairie","Chevaigné","48.2117819458","-1.6303367352","","","","","","1"
"4602","4602","Fonderies","Chevaigné","48.2143164263","-1.6288176187","","","","","","1"
"4603","4603","Pommiers","Chevaigné","48.2109318891","-1.6260414843","","","","","","1"
"4604","4604","Pommiers","Chevaigné","48.2099435800","-1.6258407722","","","","","","1"
"4605","4605","Fonderies","Chevaigné","48.2143950386","-1.6289577391","","","","","","1"
"4606","4606","Chevaigné Mairie","Chevaigné","48.2119609721","-1.6303073275","","","","","","1"
"4607","4607","Chevaigné Gare","Chevaigné","48.2076405350","-1.6308460875","","","","","","1"
"4608","4608","Chevaigné Gare","Chevaigné","48.2079631754","-1.6305489539","","","","","","1"
"4609","4609","Chopinais","Chevaigné","48.1991451946","-1.6274505926","","","","","","2"
"4610","4610","Chopinais","Chevaigné","48.1992225628","-1.6277883344","","","","","","2"
"4652","4652","Chêne Vert","Cintré","48.1050434798","-1.8726463455","","","","","","1"
"4653","4653","Saint-Melaine","Cintré","48.1033356820","-1.8695449008","","","","","","2"
